Solving...
Starting with fixed depth 7
Set parameter Username
Academic license - for non-commercial use only - expires 2025-09-20
Set parameter Threads to value 1
Set parameter TimeLimit to value 1200
Gurobi Optimizer version 10.0.0 build v10.0.0rc2 (linux64)

CPU model: AMD EPYC 9124 16-Core Processor, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 32 physical cores, 64 logical processors, using up to 1 threads

Optimize a model with 363519 rows, 40944 columns and 3402009 nonzeros
Model fingerprint: 0x2f1e840a
Variable types: 2560 continuous, 38384 integer (38384 binary)
Coefficient statistics:
  Matrix range     [1e-12, 1e+02]
  Objective range  [4e-01, 8e+00]
  Bounds range     [1e+00, 1e+02]
  RHS range        [1e+00, 7e+00]
Presolve removed 2435 rows and 2153 columns
Presolve time: 4.28s
Presolved: 361084 rows, 38791 columns, 3386167 nonzeros
Variable types: 2566 continuous, 36225 integer (36225 binary)
Root relaxation presolved: 38791 rows, 399875 columns, 3424958 nonzeros


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   66297    2.4757080e+02   0.000000e+00   2.591521e+07    571s
   66657    2.4756675e+02   0.000000e+00   6.071183e+06    576s
   67187    2.4756197e+02   0.000000e+00   1.630992e+07    582s
   67507    2.4755774e+02   0.000000e+00   1.649634e+07    586s
   67937    2.4755198e+02   0.000000e+00   5.494065e+06    591s
   68447    2.4754555e+02   0.000000e+00   2.225227e+07    596s
   68997    2.4753753e+02   0.000000e+00   3.475929e+06    602s
   69357    2.4753498e+02   0.000000e+00   7.137876e+06    605s
   69897    2.4753022e+02   0.000000e+00   4.138753e+06    611s
   70437    2.4752381e+02   0.000000e+00   3.958458e+06    617s
   70797    2.4752060e+02   0.000000e+00   1.562791e+07    620s
   71267    2.4751600e+02   0.000000e+00   2.661010e+06    626s
   71737    2.4751120e+02   0.000000e+00   1.108539e+07    631s
   72277    2.4750457e+02   0.000000e+00   3.826299e+06    636s
   72637    2.4750152e+02   0.000000e+00   2.191823e+06    641s
   73187    2.4749579e+02   0.000000e+00   1.045506e+07    647s
   73567    2.4731290e+02   0.000000e+00   3.752854e+06    650s
   74151    2.4730784e+02   0.000000e+00   1.274106e+07    656s
   74545    2.4730409e+02   0.000000e+00   4.864469e+06    660s
   75136    2.4729913e+02   0.000000e+00   1.904006e+07    666s
   75727    2.4420561e+02   0.000000e+00   3.183855e+05    671s
   76515    2.4106449e+02   0.000000e+00   6.561092e+03    675s
   77220    2.4115356e+02   0.000000e+00   0.000000e+00    677s
   77241    2.4115356e+02   0.000000e+00   0.000000e+00    677s
Extra simplex iterations from dual to original model: 21

Root relaxation: objective 2.411536e+02, 77241 iterations, 664.10 seconds (1657.67 work units)
Total elapsed time = 730.55s
Total elapsed time = 738.19s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  241.15356    0 1712          -  241.15356      -     -  738s
     0     0  241.15356    0 3288          -  241.15356      -     -  761s
     0     0  241.15356    0 3342          -  241.15356      -     -  763s
     0     0  241.15356    0 1327          -  241.15356      -     -  791s
H    0     0                     125.6587570  241.15356  91.9%     -  794s
     0     0  241.15356    0 1335  125.65876  241.15356  91.9%     -  800s
     0     0  241.15356    0 1121  125.65876  241.15356  91.9%     -  834s
H    0     0                     126.0673566  241.15356  91.3%     -  839s
     0     0  241.15356    0 1122  126.06736  241.15356  91.3%     -  839s
     0     0  241.15356    0 1102  126.06736  241.15356  91.3%     -  874s
H    0     0                     129.8779839  241.15356  85.7%     -  879s
     0     0  241.15356    0 2265  129.87798  241.15356  85.7%     -  880s
     0     0  241.15356    0 1162  129.87798  241.15356  85.7%     -  909s
     0     0  241.15356    0 2702  129.87798  241.15356  85.7%     -  913s
     0     0  241.15356    0 1361  129.87798  241.15356  85.7%     -  939s
H    0     0                     142.8866494  241.15356  68.8%     -  946s
     0     0  241.15356    0 1148  142.88665  241.15356  68.8%     -  947s
     0     0  241.15356    0 1435  142.88665  241.15356  68.8%     -  969s
     0     0  241.15356    0 1363  142.88665  241.15356  68.8%     -  973s
     0     0  241.15356    0 1152  142.88665  241.15356  68.8%     - 1004s
     0     0  241.15356    0 1152  142.88665  241.15356  68.8%     - 1009s
H    0     0                     142.9823074  241.15356  68.7%     - 1029s
H    0     0                     156.4659329  241.15356  54.1%     - 1034s
H    0     0                     160.4421158  241.15356  50.3%     - 1061s
     0     2  241.15356    0 1152  160.44212  241.15356  50.3%     - 1061s
     3     5  241.15356    2 2683  160.44212  241.15356  50.3%  1274 1073s
     8    10  241.15356    5 3173  160.44212  241.15356  50.3%   552 1075s
    13    15  241.15356    9 4247  160.44212  241.15356  50.3%   582 1082s
    15    17  241.15356   10 1160  160.44212  241.15356  50.3%   703 1088s
    17    19  241.15356   11 2556  160.44212  241.15356  50.3%   666 1090s
H   26    26                     160.4864462  241.15356  50.3%   462 1099s
    27    29  241.15356   18 2175  160.48645  241.15356  50.3%   448 1102s
    42    44  241.15356   28 1438  160.48645  241.15356  50.3%   303 1105s
H   52    52                     160.5039127  241.15356  50.2%   248 1110s
    65    67  241.15356   44 2243  160.50391  241.15356  50.2%   208 1115s
H   78    78                     160.5039139  241.15356  50.2%   176 1118s
    81    83  241.15356   53 1753  160.50391  241.15356  50.2%   172 1121s
    98   100  240.91170   64 1657  160.50391  241.15356  50.2%   159 1125s
H  104   104                     161.3511966  241.15356  49.5%   152 1140s
   113   115  240.85419   74  878  161.35120  241.15356  49.5%   148 1145s
   120   122  212.52653   78  951  161.35120  241.15356  49.5%   182 1150s
   129   131  171.78241   83 1110  161.35120  241.15356  49.5%   195 1155s
H  130   130                     161.6552563  241.15356  49.2%   194 1168s
   132   134  193.66914   85 1478  161.65526  241.15356  49.2%   222 1171s
   135   137  188.36847   87 1316  161.65526  241.15356  49.2%   219 1175s
   155   157  173.69683   98 1129  161.65526  241.15356  49.2%   196 1180s
H  156   156                     163.8008885  241.15356  47.2%   195 1192s
H  162   162                     164.2874069  241.15356  46.8%   190 1197s

Cutting planes:
  Implied bound: 9
  MIR: 5
  Flow cover: 3
  Zero half: 1

Explored 175 nodes (177964 simplex iterations) in 1200.07 seconds (5372.17 work units)
Thread count was 1 (of 64 available processors)

Solution count 10: 164.287 163.801 161.655 ... 142.982

Time limit reached
Best objective 1.642874069089e+02, best bound 2.411535643633e+02, gap 46.7876%
Tree policy:
if computer_2_running <= 0.0:
    if computer_3_running <= 0.0:
        if computer_7_running <= 0.0:
            if computer_6_running <= 0.0:
                if computer_1_running <= 0.0:
                    return '(reboot_computer_1)'
                else:
                    return '(reboot_computer_2)'
            else:
                return '(reboot_computer_4)'
        else:
            if computer_7_running <= 0.0:
                return '(reboot_computer_0)'
            else:
                if computer_7_running <= 1.0:
                    if computer_1_running <= 0.0:
                        return '(reboot_computer_1)'
                    else:
                        return '(reboot_computer_3)'
                else:
                    return '(reboot_computer_0)'
    else:
        if computer_4_running <= 0.0:
            if computer_3_running <= 0.0:
                return '(reboot_computer_0)'
            else:
                if computer_1_running <= 0.0:
                    if computer_5_running <= 0.0:
                        if computer_7_running <= 0.0:
                            return '(reboot_computer_1)'
                        else:
                            return '(reboot_computer_5)'
                    else:
                        if computer_7_running <= 1.0:
                            return '(reboot_computer_1)'
                        else:
                            return '(reboot_computer_0)'
                else:
                    if computer_7_running <= 1.0:
                        if computer_0_running <= 0.0:
                            return '(reboot_computer_1)'
                        else:
                            return '(reboot_computer_5)'
                    else:
                        return '(reboot_computer_3)'
        else:
            if computer_6_running <= 0.0:
                if computer_4_running <= 0.0:
                    return '(reboot_computer_0)'
                else:
                    if computer_4_running <= 0.0:
                        return '(reboot_computer_0)'
                    else:
                        return '(reboot_computer_2)'
            else:
                if computer_3_running <= 0.0:
                    return '(reboot_computer_0)'
                else:
                    if computer_0_running <= 0.0:
                        return '(reboot_computer_2)'
                    else:
                        if computer_5_running <= 0.0:
                            return '(reboot_computer_5)'
                        else:
                            return '(reboot_computer_2)'
else:
    if computer_4_running <= 0.0:
        if computer_3_running <= 0.0:
            if computer_0_running <= 0.0:
                if computer_2_running <= 0.0:
                    if computer_5_running <= 0.0:
                        return '(reboot_computer_6)'
                    else:
                        return '(reboot_computer_0)'
                else:
                    if computer_5_running <= 0.0:
                        if computer_1_running <= 0.0:
                            return '(reboot_computer_1)'
                        else:
                            return '(reboot_computer_4)'
                    else:
                        if computer_7_running <= 0.0:
                            return '(reboot_computer_4)'
                        else:
                            return '(reboot_computer_6)'
            else:
                if computer_2_running <= 0.0:
                    return '(reboot_computer_0)'
                else:
                    if computer_5_running <= 0.0:
                        return '(reboot_computer_6)'
                    else:
                        return '(reboot_computer_3)'
        else:
            if computer_5_running <= 0.0:
                if computer_2_running <= 0.0:
                    return '(reboot_computer_0)'
                else:
                    if computer_2_running <= 0.0:
                        return '(reboot_computer_0)'
                    else:
                        return '(reboot_computer_1)'
            else:
                if computer_6_running <= 0.0:
                    if computer_1_running <= 0.0:
                        return '(reboot_computer_1)'
                    else:
                        if computer_5_running <= 0.0:
                            return '(reboot_computer_0)'
                        else:
                            return '(reboot_computer_4)'
                else:
                    if computer_7_running <= 0.0:
                        if computer_1_running <= 0.0:
                            return '(reboot_computer_1)'
                        else:
                            return '(reboot_computer_5)'
                    else:
                        if computer_1_running <= 0.0:
                            return '(reboot_computer_1)'
                        else:
                            return '(reboot_computer_4)'
    else:
        if computer_4_running <= 0.0:
            return '(reboot_computer_0)'
        else:
            if computer_2_running <= 0.0:
                return '(reboot_computer_0)'
            else:
                if computer_3_running <= 0.0:
                    return '(reboot_computer_0)'
                else:
                    if computer_1_running <= 0.0:
                        return '(reboot_computer_0)'
                    else:
                        if computer_6_running <= 0.0:
                            return '(reboot_computer_0)'
                        else:
                            return '(reboot_computer_5)'
Optimal decision tree (depth=7) value: 164.28740690887227
Writing result files...
