Solving...
Starting with fixed depth 7
Set parameter Username
Academic license - for non-commercial use only - expires 2025-09-20
Set parameter Threads to value 1
Set parameter TimeLimit to value 1200
Gurobi Optimizer version 10.0.0 build v10.0.0rc2 (linux64)

CPU model: AMD EPYC 9124 16-Core Processor, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 32 physical cores, 64 logical processors, using up to 1 threads

Optimize a model with 3439911 rows, 367895 columns and 39477311 nonzeros
Model fingerprint: 0xbfb833dd
Variable types: 24240 continuous, 343655 integer (343655 binary)
Coefficient statistics:
  Matrix range     [1e-02, 1e+02]
  Objective range  [2e-01, 1e+00]
  Bounds range     [1e+00, 1e+02]
  RHS range        [1e+00, 7e+00]
Presolve removed 1397 rows and 6858 columns (presolve time = 5s) ...
Presolve removed 1397 rows and 6858 columns (presolve time = 10s) ...
Presolve removed 1397 rows and 6858 columns (presolve time = 15s) ...
Presolve removed 1397 rows and 6858 columns (presolve time = 20s) ...
Presolve removed 1397 rows and 6858 columns (presolve time = 26s) ...
Presolve removed 1397 rows and 6858 columns (presolve time = 30s) ...
Presolve removed 1397 rows and 6858 columns (presolve time = 36s) ...
Presolve removed 1397 rows and 6858 columns (presolve time = 40s) ...
Presolve removed 1397 rows and 6858 columns (presolve time = 45s) ...
Presolve removed 1397 rows and 6858 columns (presolve time = 50s) ...
Presolve removed 1397 rows and 6858 columns
Presolve time: 50.33s
Presolved: 3438514 rows, 361037 columns, 31457827 nonzeros
Variable types: 24240 continuous, 336797 integer (336797 binary)
Found heuristic solution: objective -0.8149296
Root relaxation presolved: 361037 rows, 3799551 columns, 31818864 nonzeros


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   22528    4.9203373e+02   0.000000e+00   2.992367e+08    211s
   23068    4.9167312e+02   0.000000e+00   1.256913e+09    215s
   23618    4.9126140e+02   0.000000e+00   5.623289e+08    220s
   24108    4.9087465e+02   0.000000e+00   1.737387e+09    226s
   24648    4.9046325e+02   0.000000e+00   1.730152e+09    231s
   25178    4.9008111e+02   0.000000e+00   2.909792e+09    235s
   25748    4.8956008e+02   0.000000e+00   2.463254e+09    240s
Warning: Markowitz tolerance tightened to 0.03125
   26248    4.8904703e+02   0.000000e+00   9.427555e+08    245s
   26718    4.8865891e+02   0.000000e+00   2.987534e+09    251s
   27208    4.8829252e+02   0.000000e+00   1.659610e+09    256s
   27738    4.8790440e+02   0.000000e+00   4.436223e+09    261s
   28268    4.8755991e+02   0.000000e+00   6.960043e+08    267s
   28818    4.8715811e+02   0.000000e+00   3.389223e+09    273s
   29088    4.8694222e+02   0.000000e+00   1.736164e+09    275s
   29638    4.8643794e+02   0.000000e+00   9.291468e+08    281s
   30178    4.8604581e+02   0.000000e+00   2.119039e+09    286s
   30718    4.8566365e+02   0.000000e+00   3.968416e+08    292s
   31318    4.8520620e+02   0.000000e+00   8.846942e+08    298s
   31598    4.8495276e+02   0.000000e+00   8.181484e+08    301s
   32208    4.8445754e+02   0.000000e+00   1.392368e+09    307s
   32478    4.8420201e+02   0.000000e+00   5.973956e+08    310s
   33038    4.8376606e+02   0.000000e+00   9.765051e+08    316s
   33658    4.8322975e+02   0.000000e+00   4.287660e+08    322s
   33988    4.8290108e+02   0.000000e+00   1.072970e+09    326s
   34628    4.8234132e+02   0.000000e+00   8.564794e+08    332s
   35288    4.8153910e+02   0.000000e+00   2.799720e+09    338s
   35548    4.8126144e+02   0.000000e+00   3.679474e+09    341s
   36148    4.8070937e+02   0.000000e+00   2.271801e+09    348s
   36468    4.8045001e+02   0.000000e+00   1.097819e+09    351s
   37088    4.7993991e+02   0.000000e+00   2.645428e+08    357s
   37438    4.7964925e+02   0.000000e+00   1.262628e+09    361s
   38028    4.7910342e+02   0.000000e+00   3.010869e+09    368s
   38298    4.7886392e+02   0.000000e+00   3.351306e+09    371s
   38808    4.7839523e+02   0.000000e+00   2.092089e+09    377s
   39028    4.7817873e+02   0.000000e+00   1.994411e+09    380s
   39618    4.7740917e+02   0.000000e+00   1.062781e+09    387s
   39938    4.7702152e+02   0.000000e+00   2.079985e+09    390s
   40528    4.7650415e+02   0.000000e+00   1.461724e+09    397s
   40828    4.7617193e+02   0.000000e+00   1.586237e+09    400s
   41398    4.7534834e+02   0.000000e+00   1.705557e+09    407s
   41698    4.7494875e+02   0.000000e+00   6.365379e+08    410s
   42328    4.7439723e+02   0.000000e+00   8.430511e+09    418s
   42578    4.7406643e+02   0.000000e+00   1.103013e+09    421s
   43148    4.7346658e+02   0.000000e+00   2.696156e+09    428s
   43448    4.7309380e+02   0.000000e+00   1.214219e+09    431s
   44038    4.7230457e+02   0.000000e+00   9.591945e+08    438s
   44368    4.7181235e+02   0.000000e+00   6.266565e+08    442s
   44678    4.7143139e+02   0.000000e+00   4.491082e+09    445s
   45208    4.7091332e+02   0.000000e+00   2.392911e+09    452s
   45518    4.7046214e+02   0.000000e+00   1.409262e+09    455s
   46098    4.6982336e+02   0.000000e+00   4.879382e+08    462s
   46408    4.6960209e+02   0.000000e+00   4.882249e+08    466s
   47078    4.6865411e+02   0.000000e+00   1.761401e+09    473s
   47438    4.6824555e+02   0.000000e+00   5.844106e+08    476s
   47778    4.6786662e+02   0.000000e+00   3.663178e+09    480s
   48388    4.6708052e+02   0.000000e+00   4.110823e+09    487s
   48658    4.6676265e+02   0.000000e+00   1.765407e+09    491s
   49268    4.6587409e+02   0.000000e+00   1.639366e+09    498s
   49598    4.6521350e+02   0.000000e+00   7.105047e+08    502s
   49888    4.6484344e+02   0.000000e+00   2.313009e+08    506s
   50248    4.6432830e+02   0.000000e+00   1.513255e+09    510s
   50888    4.6346230e+02   0.000000e+00   5.119085e+09    517s
   51168    4.6295364e+02   0.000000e+00   2.116109e+09    521s
   51898    4.6167620e+02   0.000000e+00   1.131021e+09    529s
   52298    4.6099417e+02   0.000000e+00   3.803557e+09    534s
   52638    4.6033777e+02   0.000000e+00   5.548634e+08    538s
   53028    4.5950441e+02   0.000000e+00   1.687361e+09    542s
   53348    4.5891838e+02   0.000000e+00   8.393608e+08    547s
   53678    4.5838870e+02   0.000000e+00   1.707494e+09    551s
   54378    4.5701855e+02   0.000000e+00   1.172190e+09    558s
   54728    4.5625090e+02   0.000000e+00   6.755571e+09    562s
   55038    4.5575005e+02   0.000000e+00   1.937714e+09    566s
   55398    4.5519414e+02   0.000000e+00   1.229419e+09    570s
   56098    4.5372497e+02   0.000000e+00   3.773342e+08    579s
   56468    4.5319847e+02   0.000000e+00   1.134394e+09    583s
   56838    4.5273051e+02   0.000000e+00   6.893161e+08    587s
   57148    4.5230633e+02   0.000000e+00   1.570646e+09    591s
   57878    4.5126677e+02   0.000000e+00   1.164459e+09    598s
   58228    4.5062257e+02   0.000000e+00   8.661221e+08    602s
   58558    4.4997956e+02   0.000000e+00   6.699972e+08    606s
   58938    4.4950241e+02   0.000000e+00   8.715893e+08    610s
   59628    4.4848558e+02   0.000000e+00   2.051261e+10    618s
   59938    4.4784528e+02   0.000000e+00   1.071980e+09    623s
   60328    4.4709176e+02   0.000000e+00   6.175314e+08    627s
   60688    4.4659830e+02   0.000000e+00   7.566037e+08    631s
   61106    4.4618728e+02   0.000000e+00   2.681113e+08    635s
   61882    4.4485592e+02   0.000000e+00   8.018234e+08    644s
   62292    4.4421887e+02   0.000000e+00   1.955004e+09    648s
   62682    4.4374566e+02   0.000000e+00   4.666763e+08    652s
   63098    4.4331437e+02   0.000000e+00   4.326034e+08    656s
   63524    4.4293153e+02   0.000000e+00   9.519686e+08    661s
   63962    4.4244545e+02   0.000000e+00   1.162492e+09    665s
   64782    4.4143384e+02   0.000000e+00   5.363917e+08    675s
   65192    4.4107996e+02   0.000000e+00   9.079241e+08    679s
   65542    4.4071898e+02   0.000000e+00   7.011043e+08    684s
   65912    4.4024155e+02   0.000000e+00   1.733902e+09    688s
   66272    4.3986345e+02   0.000000e+00   8.420653e+08    692s
   66662    4.3940029e+02   0.000000e+00   5.401152e+08    697s
   67079    4.3907523e+02   0.000000e+00   6.249448e+08    701s
   67495    4.3851092e+02   0.000000e+00   8.286905e+08    705s
   68320    4.3721849e+02   0.000000e+00   5.391717e+09    714s
   68736    4.3654276e+02   0.000000e+00   8.110706e+08    719s
   69151    4.3597199e+02   0.000000e+00   6.119402e+08    723s
   69568    4.3529760e+02   0.000000e+00   1.340751e+09    728s
   69985    4.3460790e+02   0.000000e+00   1.909753e+09    732s
   70411    4.3405238e+02   0.000000e+00   4.084681e+08    737s
   70850    4.3367684e+02   0.000000e+00   6.377862e+08    741s
   71289    4.3330147e+02   0.000000e+00   6.264272e+08    746s
   72119    4.3272315e+02   0.000000e+00   2.542151e+08    755s
   72529    4.3239315e+02   0.000000e+00   3.435407e+08    759s
   72909    4.3204896e+02   0.000000e+00   1.200854e+09    764s
   73339    4.3161329e+02   0.000000e+00   9.192946e+08    768s
   73779    4.3111999e+02   0.000000e+00   3.931738e+08    773s
   74219    4.3079767e+02   0.000000e+00   5.873014e+08    778s
   74646    4.3035095e+02   0.000000e+00   2.476595e+09    783s
   75056    4.2992621e+02   0.000000e+00   5.482431e+08    787s
   75474    4.2952602e+02   0.000000e+00   7.373286e+08    792s
   75892    4.2910831e+02   0.000000e+00   7.959384e+08    797s
   76311    4.2872241e+02   0.000000e+00   6.755782e+08    801s
   76729    4.2832653e+02   0.000000e+00   4.403018e+08    806s
   77145    4.2801478e+02   0.000000e+00   6.048808e+08    810s
   77978    4.2724938e+02   0.000000e+00   4.925761e+08    819s
   78394    4.2681884e+02   0.000000e+00   4.532422e+08    824s
   78811    4.2647117e+02   0.000000e+00   3.091174e+08    828s
   79226    4.2601041e+02   0.000000e+00   1.293969e+09    833s
   79644    4.2538752e+02   0.000000e+00   2.810529e+09    838s
   80060    4.2473913e+02   0.000000e+00   1.052714e+09    842s
   80474    4.2412886e+02   0.000000e+00   1.337961e+09    846s
   80889    4.2327810e+02   0.000000e+00   1.911488e+09    851s
   81305    4.2263664e+02   0.000000e+00   1.030538e+09    856s
   81722    4.2191232e+02   0.000000e+00   2.432627e+09    861s
   82139    4.2121935e+02   0.000000e+00   1.421854e+09    865s
   82954    4.1988341e+02   0.000000e+00   1.295038e+09    875s
   83369    4.1927065e+02   0.000000e+00   1.320849e+09    879s
   83759    4.1869924e+02   0.000000e+00   6.752146e+08    885s
   84175    4.1818491e+02   0.000000e+00   1.390141e+09    890s
   84591    4.1763876e+02   0.000000e+00   1.272160e+09    894s
   85009    4.1701808e+02   0.000000e+00   5.419023e+08    899s
   85425    4.1636220e+02   0.000000e+00   1.393613e+09    903s
   85843    4.1567845e+02   0.000000e+00   1.055204e+09    908s
   86263    4.1496476e+02   0.000000e+00   1.181860e+09    913s
   86682    4.1428123e+02   0.000000e+00   1.377624e+09    918s
   87100    4.1349217e+02   0.000000e+00   3.051385e+09    922s
   87519    4.1266473e+02   0.000000e+00   1.171389e+09    927s
   87939    4.1209050e+02   0.000000e+00   5.974579e+08    931s
   88357    4.1148233e+02   0.000000e+00   3.118497e+08    936s
   88775    4.1113405e+02   0.000000e+00   2.952892e+08    941s
   89193    4.1068341e+02   0.000000e+00   7.276941e+08    946s
   89615    4.1022705e+02   0.000000e+00   3.885332e+08    950s
   90034    4.0972208e+02   0.000000e+00   5.460489e+08    955s
   90873    4.0895413e+02   0.000000e+00   2.825227e+09    964s
   91293    4.0857395e+02   0.000000e+00   3.380750e+08    969s
   91712    4.0816988e+02   0.000000e+00   1.203524e+09    974s
   92132    4.0761615e+02   0.000000e+00   9.676075e+08    978s
   92550    4.0700472e+02   0.000000e+00   8.783335e+08    984s
   92970    4.0647254e+02   0.000000e+00   5.373068e+08    988s
   93388    4.0597431e+02   0.000000e+00   6.708343e+08    993s
   93807    4.0551332e+02   0.000000e+00   3.532093e+08    998s
   94226    4.0479857e+02   0.000000e+00   2.666845e+09   1002s
   94644    4.0431271e+02   0.000000e+00   8.064469e+08   1007s
   95063    4.0375675e+02   0.000000e+00   1.288608e+09   1012s
   95480    4.0316992e+02   0.000000e+00   2.597345e+09   1016s
   95899    4.0269399e+02   0.000000e+00   4.815412e+08   1021s
   96318    4.0201709e+02   0.000000e+00   6.259777e+08   1025s
   96738    4.0142316e+02   0.000000e+00   7.835006e+08   1030s
   97159    4.0076162e+02   0.000000e+00   1.577375e+09   1035s
   97578    4.0027342e+02   0.000000e+00   9.777629e+08   1040s
   98421    3.9949819e+02   0.000000e+00   4.965693e+08   1049s
   98843    3.9914605e+02   0.000000e+00   1.023443e+09   1054s
   99264    3.9877446e+02   0.000000e+00   6.760536e+08   1059s
   99685    3.9833191e+02   0.000000e+00   1.114283e+09   1063s
  100105    3.9778246e+02   0.000000e+00   6.788975e+08   1068s
  100525    3.9739336e+02   0.000000e+00   5.225967e+08   1072s
  100947    3.9685674e+02   0.000000e+00   8.208190e+08   1077s
  101367    3.9628409e+02   0.000000e+00   1.186089e+09   1081s
  101787    3.9583808e+02   0.000000e+00   1.119078e+09   1086s
  102208    3.9537229e+02   0.000000e+00   2.054755e+09   1090s
  102628    3.9493787e+02   0.000000e+00   6.288644e+08   1095s
  103467    3.9390354e+02   0.000000e+00   3.921079e+08   1105s
  103888    3.9356984e+02   0.000000e+00   3.649635e+08   1110s
  104308    3.9312866e+02   0.000000e+00   7.922935e+08   1114s
  104729    3.9260331e+02   0.000000e+00   5.491538e+08   1119s
  105147    3.9217035e+02   0.000000e+00   5.329305e+08   1124s
  105566    3.9174813e+02   0.000000e+00   2.954804e+08   1128s
  105986    3.9143892e+02   0.000000e+00   4.675178e+08   1133s
  106404    3.9110327e+02   0.000000e+00   6.174248e+08   1137s
  106823    3.9076995e+02   0.000000e+00   1.183097e+09   1142s
  107241    3.9032151e+02   0.000000e+00   2.026833e+09   1146s
  107660    3.8985656e+02   0.000000e+00   3.020649e+08   1151s
  108080    3.8927635e+02   0.000000e+00   1.509254e+09   1156s
  108499    3.8874830e+02   0.000000e+00   4.301414e+08   1160s
  108919    3.8813213e+02   0.000000e+00   4.800792e+08   1165s
  109758    3.8689997e+02   0.000000e+00   1.655221e+09   1174s
  110178    3.8634761e+02   0.000000e+00   1.672625e+09   1179s
  110597    3.8562059e+02   0.000000e+00   3.936924e+08   1184s
  111017    3.8501606e+02   0.000000e+00   2.670337e+09   1189s
  111437    3.8425973e+02   0.000000e+00   1.118238e+09   1194s
  111857    3.8375876e+02   0.000000e+00   1.193154e+09   1199s

Root relaxation: time limit, 111932 iterations, 1135.38 seconds (3604.25 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0          -    0        -0.81493  680.57055      -     - 1200s

Explored 1 nodes (111932 simplex iterations) in 1200.18 seconds (3740.19 work units)
Thread count was 1 (of 64 available processors)

Solution count 1: -0.81493 

Time limit reached
Best objective -8.149295734752e-01, best bound 6.805705501510e+02, gap 83612.8056%
Tree policy:
if bottom_right_circle <= 1.0:
    return '__random__'
else:
    if bottom_right_circle <= 1.0:
        return '__random__'
    else:
        return '(top_left)'
Optimal decision tree (depth=7) value: -0.8149295734752299
Writing result files...
